SimulationNumber,Seed0
3728,4229124330
3729,1156769112
3730,4026051093
3731,2317376347
3732,185429788
3733,3126509324
3734,707874257
3735,463614721
3736,565770780
3737,2943332564
3738,3118059982
3739,394582451
3740,3512361242
3741,4145200689
3742,917024350
3743,2097636814
3744,2172620786
3745,647148950
3746,3610792023
3747,1470526507
3748,3147358668
3749,1775610133
3750,2328891050
3751,3256379812
3752,2535524028
3753,3192980832
3754,2183391927
3755,2628264450
3756,1277960894
3757,454968949
3758,2426750994
3759,650985494
3760,2958739868
3761,402682909
3762,3750893350
3763,2478938219
3764,2732850542
3765,3767280920
3766,3268992127
3767,1863159012
3768,687502446
3769,690837639
3770,1982374249
3771,2396773561
3772,40078991
3773,3486449223
3774,1059477632
3775,3185629035
3776,3120129284
3777,3785802242
3778,4259791296
3779,1193580419
3780,425966695
3781,833025506
3782,1724404959
3783,3778783039
3784,3436278633
3785,2824200033
3786,876326378
3787,1335429592
3788,2384071689
3789,3188360596
3790,3148517247
3791,3500906797
3792,2645637350
3793,2641311450
3794,807560090
3795,2954439745
3796,1526365096
3797,1611729007
3798,3366360076
3799,2313680264
3800,2380384755
3801,2251246499
3802,22461013
3803,3642337513
3804,3268430425
3805,3607617849
3806,151661109
3807,3576335371
3808,3202902224
3809,47380429
3810,869647373
3811,3219273336
3812,4114894241
3813,3258490292
3814,1580293496
3815,2913614867
3816,1404160586
3817,3248131983
3818,639469298
3819,3616235230
3820,1312560118
3821,2020004933
3822,3765186359
3823,2156289234
3824,4279223396
3825,535642809
3826,1581877379
3827,1655176814
3828,1926767996
3829,2763232387
3830,3101271059
3831,3351791497
3832,3806181911
3833,932905973
3834,2547106018
3835,591944857
3836,1681590052
3837,2847743717
3838,1772197332
3839,8074037
3840,2987657191
3841,766104422
3842,13822356
3843,124860617
3844,2661115941
3845,716766125
3846,1526830851
3847,778760379
3848,3411051576
3849,1665045420
3850,399391763
3851,1727981840
3852,2526309494
3853,3754928710
3854,2065762819
3855,2190904540
3856,2758767117
3857,3106999810
3858,278544087
3859,447266532
3860,2491011407
3861,968252089
3862,2411557942
3863,3019119091
3864,2408016771
3865,226791287
3866,2591959805
3867,2089921047
3868,2905407649
3869,2574270109
3870,3457401425
3871,2586195858
3872,1158871198
3873,98495675
3874,3543560251
3875,1383443346
3876,2139991856
3877,2733706558
3878,330962797
3879,639949010
3880,251474325
3881,2986787479
3882,1435542636
3883,3203724363
3884,3371106845
3885,4217525561
3886,3039466469
3887,901264500
3888,3387075486
3889,3543909219
3890,2221653695
3891,2234656786
3892,1890640303
3893,1604009644
3894,633303779
3895,525604189
3896,1409577142
3897,3158972528
3898,1864098998
3899,1013000672
3900,380535953
3901,1595245374
3902,947521139
3903,268616816
3904,2569358074
3905,3441844699
3906,3159649018
3907,3292472622
3908,4287869898
3909,3150855992
3910,4007691259
3911,1286100085
3912,2759796524
3913,745091232
3914,1809246608
3915,2738270405
3916,2732360963
3917,2131018387
3918,3374348015
3919,765588526
3920,508250074
3921,2945966478
3922,1760528069
3923,4256855598
3924,3606923341
3925,3209283707
3926,1648549962
3927,3178217318
3928,2456172680
3929,4081562201
3930,2524450191
3931,871605060
3932,792319480
3933,2429018611
3934,1555789372
3935,4207550601
3936,1436715057
3937,709932802
3938,112513996
3939,3007559274
3940,103902832
3941,2516035421
3942,3572111613
3943,2518908533
3944,1172830188
3945,2996472517
3946,2225131344
3947,3992674298
3948,1283016556
3949,3361163826
3950,4040186612
3951,241102738
3952,1113671081
3953,3662438946
3954,1845361965
3955,968692633
3956,3748347890
3957,1618833988
3958,3616077148
3959,1983127359
3960,799299492
3961,2065475539
3962,3447326768
3963,1869085588
3964,1967897673
3965,4025901759
3966,2074335492
3967,3032328547
3968,573292101
3969,2710857305
3970,346180867
3971,214069885
3972,3126475494
3973,3882278182
3974,2132284401
3975,3905801122
3976,1876259456
3977,3350989591
3978,3133214008
3979,30190179
3980,3287852869
3981,246016808
3982,682505397
3983,967328429
3984,2620897083
3985,564141419
3986,581341371
3987,1712987704
3988,3227131422
3989,3962635859
3990,2821600919
3991,2027484120
3992,4108628515
3993,57563860
3994,296172445
3995,1214383511
3996,245048171
3997,191533673
3998,1211984285
3999,155854165
4000,1124017371
4001,1184207750
4002,1060765858
4003,1183745974
4004,3892333787
4005,3380683021
4006,1071792759
4007,4186882953
4008,1168015183
4009,1594322319
4010,3261590709
4011,1842055134
4012,1931617897
4013,3628343000
4014,3335946444
4015,1151648325
4016,280745515
4017,671654728
4018,2094102316
4019,3663992035
4020,144369335
4021,199718506
4022,269093459
4023,2661588817
4024,3893119225
4025,2413740906
4026,598054328
4027,1485717012
4028,2286729411
4029,1353728689
4030,1765642144
4031,3315103706
4032,1491828230
4033,371190853
4034,3864754814
4035,1016980878
4036,93730769
4037,3145843359
4038,2850954999
4039,2355018954
4040,4137747603
4041,549705175
4042,2405904014
4043,3788743599
4044,4023621830
4045,1689845652
4046,224445865
4047,3555667609
4048,1798703595
4049,3383201655
4050,1117369215
4051,2681886861
4052,3138852152
4053,2123780260
4054,4214638905
4055,4207138836
4056,1101788241
4057,622620228
4058,2809658498
4059,3114520150
4060,850822873
4061,821157796
4062,2428074967
4063,1452828976
4064,1992574866
4065,1325850994
4066,4174731096
4067,4067488596
4068,2613604735
4069,4154763147
4070,1501118456
4071,786045372
4072,490037672
4073,94640288
4074,649600177
4075,3092410996
4076,967728835
4077,1795253118
4078,1077893609
4079,381565944
4080,3653368134
4081,2936701525
4082,2410433526
4083,2341210400
4084,2247946832
4085,4211287703
4086,492928572
4087,976716348
4088,3694271841
4089,1735071771
4090,3104463801
4091,2330216490
4092,290633384
4093,3400325542
4094,3040128597
4095,2357244080
4096,2334478864
4097,2632386145
4098,351007685
4099,971294189
4100,1968386245
4101,3637488225
4102,2081754688
4103,1840954185
4104,711996244
4105,605416964
4106,4061742593
4107,2852665365
4108,3650616431
4109,928101432
4110,2873429057
4111,419027785
4112,1985544289
4113,3702205583
4114,1768519535
4115,1976381874
4116,2795909756
4117,3218149030
4118,2342612053
4119,1248064075
4120,267460951
4121,3380010990
4122,2201182119
4123,480761125
4124,3463477179
4125,1528894010
4126,1972420233
4127,4200743522
4128,223151807
4129,3410159858
4130,3377039166
4131,2135697968
4132,864850879
4133,1459333151
4134,1110768006
4135,3745794324
4136,707408403
4137,2340103321
4138,1418262910
4139,3257410627
4140,3250222957
4141,3238867827
4142,2230745301
4143,77076110
4144,879958391
4145,542255847
4146,3770251476
4147,2833086542
4148,3777775317
4149,694151795
4150,3739105883
4151,1097335565
4152,1025621914
4153,4065779068
4154,1938058216
4155,2405964455
4156,4230498361
4157,3224358683
4158,3315768345
4159,2396509040
4160,116683198
4161,2373027905
4162,280051608
4163,404379383
4164,1992570109
4165,1476022146
4166,3905071047
4167,1213031467
4168,2313706592
4169,1678165545
4170,2138088435
4171,3428862178
4172,453006085
4173,1597438630
4174,2820849075
4175,1940023062
4176,3530906200
4177,1706740090
4178,1633891505
4179,401184170
4180,3331227538
4181,1894390468
4182,4142395698
4183,840135434
4184,875170295
4185,801970443
4186,2247683657
4187,403881991
4188,1233248151
4189,1531890171
4190,3405283803
4191,3253359912
4192,2480744611
4193,1187308004
4194,2725510740
4195,1341529159
4196,3427015222
4197,2760266632
4198,1700680238
4199,841129870
4200,3930281903
4201,3852404973
4202,2289341543
4203,2234201297
4204,678410793
4205,1922439995
4206,2988863955
4207,2395819461
4208,3407031563
4209,713111937
4210,1360481030
4211,2634847055
4212,3681556866
4213,1559505772
4214,3891855618
4215,3853386010
4216,1189295729
4217,725223274
4218,4224192551
4219,2177767909
4220,604351392
4221,2568874203
4222,867650688
4223,143381494
4224,791239679
4225,1562050055
4226,3839656548
4227,3146644383
4228,2810165115
4229,3523494575
4230,653282922
4231,1345020516
4232,1891174659
4233,3429931997
4234,2642684869
4235,4156479853
4236,358475509
4237,3680245522
4238,3789949471
4239,505277064
4240,3451450891
4241,3177117578
4242,2169846573
4243,1372958582
4244,4153777167
4245,4245214336
4246,1794269758
4247,2084600940
4248,4226721654
4249,525849588
4250,2868694548
4251,3114648221
4252,2725892364
4253,1387322529
4254,712770819
4255,4282418075
4256,3787850853
4257,4208133625
4258,1836054238
4259,2818074170
4260,696787190
4261,557600383
4262,54148890
4263,2950045508
4264,2404132376
4265,399562882
4266,2265164128
4267,126118083
4268,3089600280
4269,3534579603
4270,3823629217
4271,900882073
4272,341048701
4273,1627909117
4274,3141753476
4275,4180967650
4276,804928188
4277,1446718939
4278,3685842396
4279,1273413896
4280,3517850995
4281,3943673317
4282,2322691505
4283,475660933
4284,3050469586
4285,3262381627
4286,1350123435
4287,4243709304
4288,2023650698
4289,3871036865
4290,3528903598
4291,2798892395
4292,1972529003
4293,1348880840
4294,1536731860
4295,1092304599
4296,2122626273
4297,3518673877
4298,3557303426
4299,3778806347
4300,1439707611
4301,2256725789
4302,746300377
4303,1049432047
4304,3058076948
4305,485087387
4306,3547549431
4307,374432985
4308,432234685
4309,3088414112
4310,1030251476
4311,1804396194
4312,609765043
4313,3888491041
4314,1494396968
4315,3176864050
4316,1934242734
4317,821457233
4318,3216184633
4319,2636153930
4320,2796657592
4321,1870481686
4322,2666867887
4323,2479268735
4324,1513438869
4325,3169982736
4326,3613989700
4327,3462584939
4328,2024162954
4329,3623824221
4330,4205223694
4331,1090813786
4332,2723619746
4333,133640480
4334,542302931
4335,3175246716
4336,2904160527
4337,456742817
4338,1396311105
4339,1352569314
4340,2947752871
4341,16394487
4342,299106459
4343,2927748142
4344,751110054
4345,717826501
4346,3675363528
4347,2814416531
4348,975728763
4349,4259502080
4350,3595064263
4351,312119030
4352,1199481686
4353,331047551
4354,2761156798
4355,1461921346
4356,2981353987
4357,3721101753
4358,2201835416
4359,925693742
4360,1311299365
4361,1547810958
4362,913300670
4363,294228500
4364,142547170
4365,3277727032
4366,1305439860
4367,1753662388
4368,2805312813
4369,3260948467
4370,4029988493
4371,3880966115
4372,3741794763
4373,999710096
4374,3290223142
4375,3467739528
4376,3386355554
4377,253806331
4378,2856088396
4379,3860520142
4380,1117923537
4381,2795029618
4382,3896372960
4383,3754775173
4384,2880773370
4385,809178
4386,2407074198
4387,726197690
4388,476696154
4389,1674003809
4390,1920088951
4391,1629952557
4392,1977223717
4393,973799565
4394,3713272419
4395,1639010804
4396,2347836231
4397,553401021
4398,1633807906
4399,1772795538
4400,4195325469
4401,3446085630
4402,475541325
4403,2057590266
4404,1814831699
4405,77309808
4406,180494616
4407,1810088359
4408,3177864023
4409,116715789
4410,3943108761
4411,4149983845
4412,1202751190
4413,547410581
4414,3686549423
4415,3039498232
4416,1255067730
4417,4178042477
4418,3911728050
4419,3547810690
4420,3238241705
4421,3003536658
4422,3457048264
4423,3605457179
4424,77337555
4425,4216793260
4426,4135238982
4427,2668654285
4428,3121028158
4429,2401680456
4430,1308895994
4431,2698262139
4432,3562222966
4433,2287825528
4434,1209124347
4435,2727686930
4436,3748449198
4437,1932057587
4438,483529101
4439,938206327
4440,3022308261
4441,516457908
4442,2322282300
4443,293522083
4444,414612391
4445,1130932688
4446,1038926109
4447,198099208
4448,53274943
4449,2435979936
4450,2013343095
4451,1219033907
4452,1293924440
4453,3541350029
4454,2569925834
4455,318862132
4456,1276626658
4457,972172264
4458,1288142778
4459,3136383309
4460,3191990493
4461,2571862056
4462,206771907
4463,276987898
4464,3877904451
4465,3767714779
4466,3660445447
4467,3767810561
4468,2868199272
4469,1419091580
4470,2547867245
4471,1462031957
4472,3832410024
4473,4247844471
4474,795987070
4475,2689406206
4476,339169974
4477,2281987087
4478,1028688348
4479,3599836221
4480,3412687728
4481,1225312687
4482,148907677
4483,1843325195
4484,2503136290
4485,1150092042
4486,4275371583
4487,3389420013
4488,3675186737
4489,2462516692
4490,2239592190
4491,2829632148
4492,273335620
4493,1083651375
4494,3570722067
4495,945860452
4496,2572593090
4497,2097553067
4498,493633440
4499,3167820788
4500,403113980
4501,2255887560
4502,3906817468
4503,140212104
4504,2874193219
4505,3730400290
4506,3561759696
4507,277828065
4508,3775185623
4509,4105234911
4510,2455743552
4511,107983879
4512,2222415148
4513,2982642006
4514,1848671662
4515,353076647
4516,1361275211
4517,3911326133
4518,1866575435
4519,1994725549
4520,3323787822
4521,590660110
4522,2585241448
4523,1463792274
4524,3833358361
4525,707916595
4526,1904302684
4527,732643733
4528,2607429863
4529,4072094228
4530,2711445298
4531,1912317477
4532,2541319955
4533,3387879928
4534,3017789084
4535,2747084978
4536,1019768963
4537,2905229110
4538,2200585670
4539,565619035
4540,447642139
4541,1005814531
4542,1651463573
4543,3379066955
4544,2094514092
4545,4169409090
4546,2801281877
4547,1128183275
4548,4082499777
4549,1166378967
4550,2579776673
4551,2031077722
4552,3193711542
4553,4225561960
4554,2174396160
4555,1155169863
4556,2723456086
4557,1747931045
4558,304651525
4559,3828877525
4560,1092603544
4561,12545745
4562,1554147216
4563,170793532
4564,2029343499
4565,2594468101
4566,196059865
4567,3897168154
4568,601398919
4569,1025881554
4570,1188908411
4571,2017096041
4572,4172701120
4573,1934733752
4574,1423124572
4575,2031396460
4576,2070350576
4577,2673701730
4578,842233255
4579,2017534093
4580,2623280418
4581,1921861039
4582,1205525228
4583,2037053267
4584,889026359
4585,2537756336
4586,2218662540
4587,2306429628
4588,23647205
4589,3668486192
4590,32916781
4591,212587376
4592,940893373
4593,3579069575
4594,157717034
4595,3624628627
4596,463967099
4597,1223670624
4598,1455395417
4599,1987933990
4600,3447079252
4601,1883508468
4602,2456930224
4603,938492607
4604,2201891133
4605,1704229481
4606,1260524906
4607,190644021
4608,4001851773
4609,1193236712
4610,1705166600
4611,3507623255
4612,374060580
4613,1222185776
4614,2650280488
4615,3514170896
4616,488932183
4617,2283202324
4618,1482722098
4619,3778981434
4620,2179317670
4621,2468659382
4622,3754757160
4623,127424038
4624,2119766412
4625,2900907711
4626,3016178442
4627,192644589
4628,4264115858
4629,1935299466
4630,564741452
4631,3991857278
4632,1179962925
4633,709545516
4634,1694691328
4635,1674488999
4636,1811738219
4637,3134726162
4638,1765322059
4639,3789271623
4640,3898159559
4641,2881678268
4642,3066746868
4643,1108845676
4644,2610933003
4645,2897418684
4646,1328745711
4647,1274435488
4648,3538152748
4649,3085630041
4650,4101953638
4651,4097541083
4652,3527019769
4653,3098361284
4654,6722055
4655,3706043544
4656,2733323098
4657,9035949
4658,219624790
4659,3081948829
4660,1106414572
4661,3563051438
4662,255656662
4663,174198448
4664,2593281710
4665,3743483731
4666,2948881233
4667,1102493329
4668,491720641
4669,2857407811
4670,1648575453
4671,3437498016
4672,1959520894
4673,2846122403
4674,1585070673
4675,396360164
4676,519798418
4677,2561181422
4678,1799367067
4679,2360443815
4680,3226285139
4681,3866850416
4682,304975584
4683,1736196427
4684,344370553
4685,1379032818
4686,1523731086
4687,3220584488
4688,4044681126
4689,1772427009
4690,2871497662
4691,2774961948
4692,2914865256
4693,2776481993
4694,1554434497
4695,3814098738
4696,2549753674
4697,2571364300
4698,43513097
4699,2156733325
4700,2732011729
4701,596447794
4702,3922537589
4703,497089224
4704,2630983032
4705,662806054
4706,3752506907
4707,738083586
4708,3109440595
4709,2739661253
4710,517794458
4711,3182490228
4712,3876007425
4713,2276296284
4714,285374117
4715,3560604034
4716,2293372815
4717,4257443165
4718,610474279
4719,3521927425
4720,50279504
4721,2984497064
4722,1812623357
4723,2287038731
4724,1267190178
4725,1927809258
4726,2087356224
4727,362462518
4728,2479054636
4729,1715275726
4730,187857881
4731,3908998500
4732,528295124
4733,3470430781
4734,2399350832
4735,927933566
4736,1473892574
4737,2004065176
4738,3131776278
4739,3507799447
4740,2801571320
4741,289414437
4742,3631843099
4743,1663838484
4744,2974234037
4745,3658630250
4746,1846539921
4747,1734728099
4748,2890369634
4749,333352364
4750,1182753142
4751,2330167368
4752,1315606452
4753,3701155813
4754,3388665465
4755,2535257117
4756,1917357243
4757,971861355
4758,3429017441
4759,1650296607
4760,3532277186
4761,1933265090
4762,3683202203
4763,2487930027
4764,3936918350
4765,3261387816
4766,1851067454
4767,424658966
4768,1369522535
4769,3821026378
4770,2500524591
4771,52869791
4772,1594173433
4773,1589362682
4774,2581593912
4775,117769333
4776,3030468195
4777,1687811451
4778,2956677024
4779,2258347927
4780,1608692390
4781,2197654817
4782,716659127
4783,711368347
4784,1849109412
4785,2773434374
4786,612437187
4787,192321956
4788,3822937655
4789,3272364864
4790,1485532352
4791,4065806894
4792,663399571
4793,1459296018
4794,109297308
4795,2221526217
4796,2773786043
4797,1627407249
4798,2735474651
4799,28820898
4800,1462883754
4801,1657318382
4802,308000222
4803,3400412634
4804,1759342717
4805,2559752586
4806,1336668976
4807,434908016
4808,2908210981
4809,3638436415
4810,2601802052
4811,2280994183
4812,1565918113
4813,3615174319
4814,935841395
4815,2492032439
4816,4243582155
4817,2403843557
4818,1949922112
4819,452084766
4820,2956115331
4821,718804592
4822,603670380
4823,4174816689
4824,2085591876
4825,981343133
4826,118269303
4827,4198124887
4828,2170913210
4829,2284547650
4830,4140423242
4831,583209516
4832,1650155267
4833,426499737
4834,167486618
4835,897064365
4836,132954101
4837,3975582058
4838,1666390463
4839,1778761690
4840,687301865
4841,1698377266
4842,100296497
4843,1345210629
4844,3247912762
4845,631625852
4846,1969341326
4847,2095304948
4848,1242296861
4849,558550953
4850,3865827812
4851,3588360313
4852,498813052
4853,1590842916
4854,4105640105
4855,1609769083
4856,1348476772
4857,2035842082
4858,3815664726
4859,1907513989
4860,2589619907
4861,4272882449
4862,3550681083
4863,2342394056
4864,4226304368
4865,378823452
4866,1238691916
4867,2606518330
4868,4128045486
4869,651049597
4870,1672812019
4871,132876176
4872,1655761004
4873,4169305823
4874,1461951471
4875,3322324245
4876,2325327939
4877,4209536068
4878,662047908
4879,2052472296
4880,2378172720
4881,2286028684
4882,2326604449
4883,723001708
4884,3272343381
4885,1060459316
4886,3580499322
4887,3601541462
4888,1891681202
4889,1529805698
4890,1298511401
4891,3551143265
4892,1113834911
4893,3045190764
4894,835903026
4895,760943353
4896,247594480
4897,2179465556
4898,1470802861
4899,2909356414
4900,1160705003
4901,1009477140
4902,4150731051
4903,3567779978
4904,2395341158
4905,2340016963
4906,1491543538
4907,709709184
4908,2493089371
4909,2503899070
4910,597845271
4911,4293738108
4912,1907153378
4913,646484876
4914,2689655918
4915,3507944289
4916,2099800202
4917,890385379
4918,1725626802
4919,3360332284
4920,4268546320
4921,3154988130
4922,3780923131
4923,1290592081
4924,2677508199
4925,1399399637
4926,2445457144
4927,3403853463
4928,2665716473
4929,1981893394
4930,864628900
4931,3138839526
4932,1697103700
4933,635587079
4934,169477403
4935,3661707780
4936,2042454672
4937,3053226596
4938,2332272803
4939,3895289717
4940,978177682
4941,568535038
4942,4140472383
4943,2546977882
4944,3906077812
4945,2573203297
4946,3101581578
4947,1518102325
4948,2290878124
4949,1969098286
4950,3736489099
4951,163129589
4952,561147540
4953,3203444469
4954,3395213706
4955,2359322086
4956,536101339
4957,247995908
4958,3411108816
4959,2923824311
4960,1184412691
4961,2004813736
4962,3767075373
4963,148009977
4964,4054629899
4965,4164433477
4966,639073808
4967,4076405618
4968,1987176594
4969,2202899097
4970,4213308719
4971,402319979
4972,2076219115
4973,3241073459
4974,3708908383
4975,2112827973
4976,2528582654
4977,1299002038
4978,1612029689
4979,2110624995
4980,1227431013
4981,2243880522
4982,872836512
4983,2416828349
4984,3271898327
4985,1895041430
4986,1660178830
4987,2601699226
4988,2195911370
4989,3945935551
4990,2114521848
4991,1555929586
4992,2479394545
4993,3116928464
4994,3717625522
4995,3841644468
4996,4212243405
4997,1958416090
4998,1750560849
4999,1904628315
5000,3554166706
5001,2586072750
5002,3283621886
5003,2540072686
5004,2463288067
5005,3464274822
5006,4106191212
5007,2046480546
5008,861031471
5009,4278315518
5010,469286216
5011,255428423
5012,3667738739
5013,13605804
5014,1886134096
5015,2749630800
5016,3637703536
5017,1281768160
5018,3835793247
5019,1032434503
5020,268253330
5021,1339596350
5022,3794452261
5023,1099715906
5024,1925515706
5025,132242244
5026,2192290828
5027,4172702638
5028,2691194349
5029,948094652
5030,3978783006
5031,3152633846
5032,82102991
5033,3275326577
5034,2048027103
5035,3991130133
5036,2953743708
5037,131208917
5038,3104002730
5039,3745419074
5040,2974404149
5041,2264419209
5042,577394473
5043,2716756287
5044,1285894269
5045,2767978772
5046,1540671439
5047,3521004747
5048,3455031489
5049,1431973544
5050,1197264535
5051,3148430882
5052,904970935
5053,2270225693
5054,4112207928
5055,3407601373
5056,38067502
5057,4254362786
5058,4285607954
5059,861789553
5060,2906925319
5061,4271983385
5062,3558248560
5063,385740263
5064,1265380678
5065,9953821
5066,61483654
5067,189674050
5068,3169125440
5069,1467944227
5070,3582623768
5071,2718311972
5072,3180320768
5073,296479630
5074,613537316
5075,24334476
5076,3235948263
5077,4024775303
5078,3302498180
5079,3530148027
5080,2828409983
5081,3475415240
5082,3290442878
5083,3798573312
5084,3633204899
5085,3006624290
5086,2635409601
5087,448412350
5088,380554343
5089,1714122262
5090,2094345480
5091,3105903393
5092,333501357
5093,1204027341
5094,1750383999
5095,2952387843
5096,1748509085
5097,105220062
5098,283510117
5099,1314849866
5100,1498172770
5101,2358496839
5102,476733186
5103,2714805133
5104,3471343803
5105,2478370764
5106,4070289068
5107,2996840415
5108,310596897
5109,26150956
5110,4102188604
5111,433539154
5112,2244449402
5113,3732087141
5114,1286624783
5115,2928088129
5116,330120103
5117,485037712
5118,2150164854
5119,3616682145
5120,3412418281
5121,1040375163
5122,3036913295
5123,2054110565
5124,215719099
5125,623614273
5126,313110977
5127,3049899481
5128,1730327564
5129,2864117943
5130,1268263022
5131,906721182
5132,998083067
5133,3708278049
5134,1206905126
5135,1723596226
5136,3450932103
5137,1256342742
5138,3991004109
5139,654250615
5140,1739902845
5141,1143182902
5142,3891717146
5143,94604917
5144,1380813532
5145,2505071846
5146,2046281268
5147,3617353510
5148,970787136
5149,2357853072
5150,2750823656
5151,941774493
5152,4204691892
5153,144608012
5154,2591983124
5155,921820562
5156,1536799796
5157,1787227922
5158,2782354744
5159,3262506264
5160,527940309
5161,806778910
5162,3816761680
5163,3091480758
5164,2160729110
5165,3723450911
5166,1929942461
5167,1949686857
5168,2516270089
5169,3528023523
5170,2683426247
5171,2382235189
5172,308274739
5173,2736284307
5174,2931818655
5175,2260348785
5176,1039088653
5177,1989311665
5178,3066403227
5179,1007828845
5180,3532760051
5181,1302208564
5182,3452975511
5183,1245412174
5184,2372973589
5185,2419307549
5186,2234112702
5187,515197187
5188,613647564
5189,3937590330
5190,3330086358
5191,3095190279
5192,1165694417
5193,1724195851
5194,2133290614
5195,681285534
5196,1220947917
5197,3788127521
5198,574788433
5199,3538099959
5200,2703929697
5201,3099770494
5202,233354314
5203,1166285672
5204,3215406795
5205,1728495152
5206,1364024910
5207,441300408
5208,578526
5209,811918576
5210,2195282937
5211,3363030876
5212,201227417
5213,3071067921
5214,1186139231
5215,2549001941
5216,3036440869
5217,3847117008
5218,269249878
5219,2505110615
5220,3604931377
5221,2005612295
5222,16406440
5223,1461881221
5224,1060100420
5225,4039195563
5226,3182158712
5227,355260223
5228,1358369948
5229,3998130843
5230,437624458
5231,3550712440
5232,1547192896
5233,558044778
5234,1161330322
5235,2426589320
5236,3619420058
5237,3721795233
5238,1345819051
5239,2455901635
5240,3388439139
5241,3896393553
5242,3830561678
5243,4050084658
5244,1863231628
5245,1814127698
5246,3908176048
5247,1620549829
5248,1620568687
5249,4021468727
5250,4140685259
5251,2899704498
5252,383495588
5253,498313616
5254,2950725305
5255,181641686
5256,2120915161
5257,2425063324
5258,1664938912
5259,3995053883
5260,2717476826
5261,3626020568
5262,3023043191
5263,2902743990
5264,18740105
5265,597498030
5266,717058070
5267,1091915476
5268,3062509460
5269,3760292074
5270,2862103564
5271,785151076
5272,4149142432
5273,1195888151
5274,3268632427
5275,556630538
5276,4083537680
5277,2903862723
5278,3017388462
5279,4054373144
5280,1280124509
5281,1155208904
5282,452538900
5283,2041855827
5284,3357907922
5285,2724468434
5286,2766599819
5287,4292674852
5288,206957353
5289,450147216
5290,1546404964
5291,2141345269
5292,4109423919
5293,1654078310
5294,2149206555
5295,3718669311
5296,1858557480
5297,2044265826
5298,1965804846
5299,476644847
5300,897144465
5301,2724830975
5302,1583585229
5303,3310477538
5304,1588335851
5305,12374888
5306,224863099
5307,3689190854
5308,3296677864
5309,798962700
5310,1788872913
5311,2371119844
5312,3531235724
5313,1785836643
5314,3652216862
5315,3090889601
5316,910507535
5317,1594126984
5318,2823311688
5319,3735604389
5320,2028434890
5321,3137457973
5322,3780244407
5323,2781906901
5324,926599136
5325,3419827299
5326,2911185516
5327,3238504278
5328,2610275500
5329,154355436
5330,1268310177
5331,1695371144
5332,586696407
5333,3997786887
5334,2798771462
5335,539981603
5336,3172251921
5337,3165805570
5338,1355609115
5339,4185839941
5340,2769534955
5341,224191403
5342,1697074324
5343,2930000411
5344,3063200231
5345,2010706741
5346,855623093
5347,2487538752
5348,3823444323
5349,366538260
5350,1234414843
5351,184713450
5352,1579628770
5353,2864170508
5354,249503032
5355,3536087088
5356,478941301
5357,3358730293
5358,2215609993
5359,2335627828
5360,1149301803
5361,428924718
5362,3588360244
5363,2955128393
5364,63107629
5365,1038904844
5366,1628196516
5367,3913010277
5368,1448888087
5369,3600322305
5370,83011541
5371,3046776656
5372,534158179
5373,4075262349
5374,1776581769
5375,134955682
5376,2116837272
5377,3161956738
5378,1736411246
5379,1418381925
5380,2280359952
5381,3891523339
5382,2556071093
5383,1145361267
5384,42622487
5385,3113234972
5386,1993273514
5387,3769465240
5388,4138197731
5389,178914681
5390,2229226683
5391,1707883353
5392,2910021861
5393,3274092352
5394,1339445075
5395,1953861750
5396,3324267675
5397,1147841295
5398,3319672494
5399,944056784
5400,2238949479
5401,564866651
5402,4191947449
5403,3681343435
5404,539234074
5405,2471132661
5406,72789684
5407,328070825
5408,3307804346
5409,1643169966
5410,3466706653
5411,1579404008
5412,516286113
5413,780563876
5414,1140669573
5415,1870491014
5416,75386847
5417,1426355935
5418,1259750900
5419,1468035736
5420,3320619040
5421,3174094902
5422,2224623545
5423,958908934
5424,1495059187
5425,2756767544
5426,1596608125
5427,2450921483
5428,5813775
5429,2439938767
5430,1287633450
5431,2847594868
5432,2776519139
5433,2355282892
5434,4184133254
5435,3776371939
5436,3638098542
5437,2901594418
5438,101339592
5439,2349189279
5440,3859288394
5441,3563805447
5442,3363811552
5443,2603379670
5444,3351689944
5445,1250455031
5446,1967076807
5447,889465900
5448,1709419733
5449,654242874
5450,1301013123
5451,3863130727
5452,282157250
5453,3050008476
5454,980263400
5455,4026009756
5456,1059154529
5457,2591118561
5458,2079095195
5459,2033241292
5460,3210249294
5461,256480379
5462,2034997718
5463,2884681643
5464,248440025
5465,2500567555
5466,4113675865
5467,4252914791
5468,4048970120
5469,1027179126
5470,3372363396
5471,2279499575
5472,4257720927
5473,2795840467
5474,2338533809
5475,2768497994
5476,4135058574
5477,2410737439
5478,324721179
5479,3336880405
5480,1570586856
5481,880387600
5482,968005178
5483,3116545113
5484,841096683
5485,2661739718
5486,604744041
5487,3848613304
5488,2673246233
5489,3638672408
5490,3355751817
5491,1353546234
5492,2483772716
5493,1186430290
5494,631200010
5495,4216168908
5496,3483750068
5497,2264586695
5498,2731404647
5499,3893048387
5500,1667159022
5501,703863646
5502,2895367579
5503,2760886218
5504,1116283370
5505,3478323008
5506,1482589232
5507,4069031598
5508,3940571699
5509,1448864869
5510,1247707351
5511,3113770421
5512,2018584251
5513,2314184248
5514,3823127086
5515,260399262
5516,3039640040
5517,2963526317
5518,267160817
5519,2963942169
5520,632661744
5521,3996925809
5522,33679364
5523,2135940691
5524,2709788467
5525,988920168
5526,1922742730
5527,191400183
5528,576706101
